"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1391","test_edit_course[chromium]","LMS System","Tue Oct 07 19:19:24 UTC 2025","passed","Tue Oct 07 19:19:26 UTC 2025","Courses_list","Courses","",""
"","93","Check URL after click courses button","LMS System","Tue Oct 07 19:19:35 UTC 2025","passed","Tue Oct 07 19:19:35 UTC 2025","Dashboard","Dashboard","",""
"","187","test_exercise_create_form[chromium-0-Ex #2-Desc #2]","LMS System","Tue Oct 07 19:19:32 UTC 2025","passed","Tue Oct 07 19:19:33 UTC 2025","Create_course","Courses","",""
"","152","Test visibility login form","LMS System","Tue Oct 07 19:19:08 UTC 2025","passed","Tue Oct 07 19:19:08 UTC 2025","Authorization","Authentication","",""
"","548","test_create_course[chromium]","LMS System","Tue Oct 07 19:19:23 UTC 2025","passed","Tue Oct 07 19:19:23 UTC 2025","Courses_list","Courses","",""
"","50","Test empty view before create exercises","LMS System","Tue Oct 07 19:19:31 UTC 2025","passed","Tue Oct 07 19:19:31 UTC 2025","Create_course","Courses","",""
"","202","test_exercise_create_form[chromium-0-Ex #1-Desc #1]","LMS System","Tue Oct 07 19:19:32 UTC 2025","passed","Tue Oct 07 19:19:32 UTC 2025","Create_course","Courses","",""
"","368","Test fill and visibility create course form","LMS System","Tue Oct 07 19:19:28 UTC 2025","passed","Tue Oct 07 19:19:28 UTC 2025","Create_course","Courses","",""
"","47","test_courses_full_view_edit_button[chromium-1]","LMS System","Tue Oct 07 19:19:21 UTC 2025","passed","Tue Oct 07 19:19:21 UTC 2025","Courses_list","Courses","",""
"","183","Check URL after click dashboard button","LMS System","Tue Oct 07 19:19:34 UTC 2025","passed","Tue Oct 07 19:19:35 UTC 2025","Dashboard","Dashboard","",""
"","109","test_courses_full_view_edit_course_item[chromium-0]","LMS System","Tue Oct 07 19:19:18 UTC 2025","passed","Tue Oct 07 19:19:18 UTC 2025","Courses_list","Courses","",""
"","79","Test visibility login form","LMS System","Tue Oct 07 19:19:09 UTC 2025","passed","Tue Oct 07 19:19:09 UTC 2025","Authorization","Authentication","",""
"","63","Test visibility create course toolbar","LMS System","Tue Oct 07 19:19:25 UTC 2025","passed","Tue Oct 07 19:19:25 UTC 2025","Create_course","Courses","",""
"","88","Test empty view before upload image","LMS System","Tue Oct 07 19:19:26 UTC 2025","passed","Tue Oct 07 19:19:27 UTC 2025","Create_course","Courses","",""
"","45","test_courses_full_view_edit_button[chromium-0]","LMS System","Tue Oct 07 19:19:20 UTC 2025","passed","Tue Oct 07 19:19:20 UTC 2025","Courses_list","Courses","",""
"","1085","Successful login after logout after registration","LMS System","Tue Oct 07 19:19:12 UTC 2025","passed","Tue Oct 07 19:19:13 UTC 2025","Registration","Authentication","",""
"","387","Test fill and visibility create course form","LMS System","Tue Oct 07 19:19:30 UTC 2025","passed","Tue Oct 07 19:19:30 UTC 2025","Create_course","Courses","",""
"","170","Test fill and visibility create course form","LMS System","Tue Oct 07 19:19:29 UTC 2025","passed","Tue Oct 07 19:19:30 UTC 2025","Create_course","Courses","",""
"","1178","Successful login after logout after registration","LMS System","Tue Oct 07 19:19:10 UTC 2025","passed","Tue Oct 07 19:19:11 UTC 2025","Registration","Authentication","",""
"","255","Test URL after click registration and check visibility","LMS System","Tue Oct 07 19:19:08 UTC 2025","passed","Tue Oct 07 19:19:08 UTC 2025","Authorization","Authentication","",""
"","731","Successful registration with correct credits","LMS System","Tue Oct 07 19:19:09 UTC 2025","passed","Tue Oct 07 19:19:10 UTC 2025","Registration","Authentication","",""
"","128","test_exercise_delete_button[chromium-0]","LMS System","Tue Oct 07 19:19:32 UTC 2025","passed","Tue Oct 07 19:19:32 UTC 2025","Create_course","Courses","",""
"","94","test_courses_empty_view[chromium]","LMS System","Tue Oct 07 19:19:15 UTC 2025","passed","Tue Oct 07 19:19:15 UTC 2025","Courses_list","Courses","",""
"","78","Check URL after click logout button","LMS System","Tue Oct 07 19:19:35 UTC 2025","passed","Tue Oct 07 19:19:35 UTC 2025","Dashboard","Dashboard","",""
"","252","test_exercise_create_form[chromium-0-Ex #4-Desc #4]","LMS System","Tue Oct 07 19:19:33 UTC 2025","passed","Tue Oct 07 19:19:34 UTC 2025","Create_course","Courses","",""
"","67","test_courses_full_view_course_card[chromium-0-Test course #1-10-1-1h 20m]","LMS System","Tue Oct 07 19:19:23 UTC 2025","passed","Tue Oct 07 19:19:23 UTC 2025","Courses_list","Courses","",""
"","462","Successful registration with correct credits","LMS System","Tue Oct 07 19:19:12 UTC 2025","passed","Tue Oct 07 19:19:12 UTC 2025","Registration","Authentication","",""
"","143","test_courses_full_view_edit_course_item[chromium-1]","LMS System","Tue Oct 07 19:19:20 UTC 2025","passed","Tue Oct 07 19:19:20 UTC 2025","Courses_list","Courses","",""
"","292","Test alert after login with incorrect credits","LMS System","Tue Oct 07 19:19:08 UTC 2025","passed","Tue Oct 07 19:19:08 UTC 2025","Authorization","Authentication","",""
"","115","test_courses_full_view_delete_course_item[chromium-1]","LMS System","Tue Oct 07 19:19:26 UTC 2025","passed","Tue Oct 07 19:19:26 UTC 2025","Courses_list","Courses","",""
"","135","Test visibility login form","LMS System","Tue Oct 07 19:19:11 UTC 2025","passed","Tue Oct 07 19:19:11 UTC 2025","Authorization","Authentication","",""
"","81","Test fully view after upload image","LMS System","Tue Oct 07 19:19:28 UTC 2025","passed","Tue Oct 07 19:19:28 UTC 2025","Create_course","Courses","",""
"","176","test_empty_courses_list[chromium]","LMS System","Tue Oct 07 19:19:18 UTC 2025","passed","Tue Oct 07 19:19:18 UTC 2025","Courses_list","Courses","",""
"","241","Test fill and visibility create course form","LMS System","Tue Oct 07 19:19:29 UTC 2025","passed","Tue Oct 07 19:19:29 UTC 2025","Create_course","Courses","",""
"","87","test_courses_full_view_course_card[chromium-1-Test course #2-12-3-2h 30m]","LMS System","Tue Oct 07 19:19:25 UTC 2025","passed","Tue Oct 07 19:19:25 UTC 2025","Courses_list","Courses","",""
"","237","Test visibility registration form","LMS System","Tue Oct 07 19:19:17 UTC 2025","passed","Tue Oct 07 19:19:17 UTC 2025","Registration","Authentication","",""
"","265","Test fill and visibility create course form","LMS System","Tue Oct 07 19:19:30 UTC 2025","passed","Tue Oct 07 19:19:30 UTC 2025","Create_course","Courses","",""
"","85","test_courses_full_view_delete_course_item[chromium-0]","LMS System","Tue Oct 07 19:19:24 UTC 2025","passed","Tue Oct 07 19:19:24 UTC 2025","Courses_list","Courses","",""
"","99","Test image form after upload image","LMS System","Tue Oct 07 19:19:28 UTC 2025","passed","Tue Oct 07 19:19:28 UTC 2025","Create_course","Courses","",""
"","219","test_exercise_create_form[chromium-0--]","LMS System","Tue Oct 07 19:19:33 UTC 2025","passed","Tue Oct 07 19:19:33 UTC 2025","Create_course","Courses","",""
"","257","Check dashboard displaying navbar, sidebar and charts","LMS System","Tue Oct 07 19:19:34 UTC 2025","passed","Tue Oct 07 19:19:34 UTC 2025","Dashboard","Dashboard","",""
"","35","Test visibility create exercises toolbar","LMS System","Tue Oct 07 19:19:31 UTC 2025","passed","Tue Oct 07 19:19:31 UTC 2025","Create_course","Courses","",""
"","202","Test visibility registration form","LMS System","Tue Oct 07 19:19:15 UTC 2025","passed","Tue Oct 07 19:19:15 UTC 2025","Registration","Authentication","",""
"","112","test_exercise_subtitle[chromium-0]","LMS System","Tue Oct 07 19:19:31 UTC 2025","passed","Tue Oct 07 19:19:32 UTC 2025","Create_course","Courses","",""
"","91","Test image form upload image","LMS System","Tue Oct 07 19:19:27 UTC 2025","passed","Tue Oct 07 19:19:28 UTC 2025","Create_course","Courses","",""
"","128","Test URL after click login and check visibility","LMS System","Tue Oct 07 19:19:15 UTC 2025","passed","Tue Oct 07 19:19:15 UTC 2025","Registration","Authentication","",""
"","192","Test alert after login with incorrect credits","LMS System","Tue Oct 07 19:19:09 UTC 2025","passed","Tue Oct 07 19:19:10 UTC 2025","Authorization","Authentication","",""
"","205","Test alert after login with incorrect credits","LMS System","Tue Oct 07 19:19:11 UTC 2025","passed","Tue Oct 07 19:19:11 UTC 2025","Authorization","Authentication","",""
"","984","Successful login after logout after registration","LMS System","Tue Oct 07 19:19:12 UTC 2025","passed","Tue Oct 07 19:19:13 UTC 2025","Registration","Authentication","",""
"","283","Test visibility registration form","LMS System","Tue Oct 07 19:19:13 UTC 2025","passed","Tue Oct 07 19:19:13 UTC 2025","Registration","Authentication","",""
"","691","Successful registration with correct credits","LMS System","Tue Oct 07 19:19:08 UTC 2025","passed","Tue Oct 07 19:19:08 UTC 2025","Registration","Authentication","",""
