"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","292","Test fill and visibility create course form","LMS System","Thu Oct 23 20:55:50 UTC 2025","passed","Thu Oct 23 20:55:50 UTC 2025","Create_course","Courses","",""
"","114","Check URL after click dashboard button","LMS System","Thu Oct 23 20:55:54 UTC 2025","passed","Thu Oct 23 20:55:54 UTC 2025","Dashboard","Dashboard","",""
"","180","test_empty_courses_list[chromium]","LMS System","Thu Oct 23 20:55:39 UTC 2025","passed","Thu Oct 23 20:55:39 UTC 2025","Courses_list","Courses","",""
"","1047","Successful login after logout after registration","LMS System","Thu Oct 23 20:55:33 UTC 2025","passed","Thu Oct 23 20:55:34 UTC 2025","Registration","Authentication","",""
"","402","Test fill and visibility create course form","LMS System","Thu Oct 23 20:55:48 UTC 2025","passed","Thu Oct 23 20:55:48 UTC 2025","Create_course","Courses","",""
"","208","test_exercise_create_form[chromium-0-Ex #1-Desc #1]","LMS System","Thu Oct 23 20:55:52 UTC 2025","passed","Thu Oct 23 20:55:52 UTC 2025","Create_course","Courses","",""
"","141","Test URL after click login and check visibility","LMS System","Thu Oct 23 20:55:35 UTC 2025","passed","Thu Oct 23 20:55:36 UTC 2025","Registration","Authentication","",""
"","77","test_exercise_subtitle[chromium-0]","LMS System","Thu Oct 23 20:55:52 UTC 2025","passed","Thu Oct 23 20:55:52 UTC 2025","Create_course","Courses","",""
"","168","Test visibility login form","LMS System","Thu Oct 23 20:55:28 UTC 2025","passed","Thu Oct 23 20:55:29 UTC 2025","Authorization","Authentication","",""
"","1083","Successful login after logout after registration","LMS System","Thu Oct 23 20:55:31 UTC 2025","passed","Thu Oct 23 20:55:32 UTC 2025","Registration","Authentication","",""
"","125","Test visibility login form","LMS System","Thu Oct 23 20:55:32 UTC 2025","passed","Thu Oct 23 20:55:32 UTC 2025","Authorization","Authentication","",""
"","256","test_exercise_create_form[chromium-0-Ex #4-Desc #4]","LMS System","Thu Oct 23 20:55:53 UTC 2025","passed","Thu Oct 23 20:55:54 UTC 2025","Create_course","Courses","",""
"","80","Test visibility create exercises toolbar","LMS System","Thu Oct 23 20:55:50 UTC 2025","passed","Thu Oct 23 20:55:51 UTC 2025","Create_course","Courses","",""
"","82","Check URL after click courses button","LMS System","Thu Oct 23 20:55:55 UTC 2025","passed","Thu Oct 23 20:55:55 UTC 2025","Dashboard","Dashboard","",""
"","243","Test visibility registration form","LMS System","Thu Oct 23 20:55:38 UTC 2025","passed","Thu Oct 23 20:55:38 UTC 2025","Registration","Authentication","",""
"","71","test_courses_full_view_course_card[chromium-1-Test course #2-12-3-2h 30m]","LMS System","Thu Oct 23 20:55:44 UTC 2025","passed","Thu Oct 23 20:55:44 UTC 2025","Courses_list","Courses","",""
"","100","test_exercise_delete_button[chromium-0]","LMS System","Thu Oct 23 20:55:52 UTC 2025","passed","Thu Oct 23 20:55:52 UTC 2025","Create_course","Courses","",""
"","218","test_exercise_create_form[chromium-0--]","LMS System","Thu Oct 23 20:55:53 UTC 2025","passed","Thu Oct 23 20:55:53 UTC 2025","Create_course","Courses","",""
"","191","Test alert after login with incorrect credits","LMS System","Thu Oct 23 20:55:30 UTC 2025","passed","Thu Oct 23 20:55:30 UTC 2025","Authorization","Authentication","",""
"","293","Test fill and visibility create course form","LMS System","Thu Oct 23 20:55:50 UTC 2025","passed","Thu Oct 23 20:55:50 UTC 2025","Create_course","Courses","",""
"","71","Test image form upload image","LMS System","Thu Oct 23 20:55:46 UTC 2025","passed","Thu Oct 23 20:55:46 UTC 2025","Create_course","Courses","",""
"","166","test_courses_full_view_delete_course_item[chromium-0]","LMS System","Thu Oct 23 20:55:43 UTC 2025","passed","Thu Oct 23 20:55:43 UTC 2025","Courses_list","Courses","",""
"","237","Test alert after login with incorrect credits","LMS System","Thu Oct 23 20:55:28 UTC 2025","passed","Thu Oct 23 20:55:29 UTC 2025","Authorization","Authentication","",""
"","1140","Successful login after logout after registration","LMS System","Thu Oct 23 20:55:33 UTC 2025","passed","Thu Oct 23 20:55:34 UTC 2025","Registration","Authentication","",""
"","76","Test visibility create course toolbar","LMS System","Thu Oct 23 20:55:44 UTC 2025","passed","Thu Oct 23 20:55:44 UTC 2025","Create_course","Courses","",""
"","43","test_courses_full_view_edit_button[chromium-0]","LMS System","Thu Oct 23 20:55:40 UTC 2025","passed","Thu Oct 23 20:55:40 UTC 2025","Courses_list","Courses","",""
"","246","Test visibility registration form","LMS System","Thu Oct 23 20:55:34 UTC 2025","passed","Thu Oct 23 20:55:34 UTC 2025","Registration","Authentication","",""
"","258","test_exercise_create_form[chromium-0-Ex #2-Desc #2]","LMS System","Thu Oct 23 20:55:53 UTC 2025","passed","Thu Oct 23 20:55:53 UTC 2025","Create_course","Courses","",""
"","127","test_courses_full_view_edit_course_item[chromium-0]","LMS System","Thu Oct 23 20:55:39 UTC 2025","passed","Thu Oct 23 20:55:39 UTC 2025","Courses_list","Courses","",""
"","100","test_courses_empty_view[chromium]","LMS System","Thu Oct 23 20:55:36 UTC 2025","passed","Thu Oct 23 20:55:36 UTC 2025","Courses_list","Courses","",""
"","672","Successful registration with correct credits","LMS System","Thu Oct 23 20:55:28 UTC 2025","passed","Thu Oct 23 20:55:29 UTC 2025","Registration","Authentication","",""
"","509","Successful registration with correct credits","LMS System","Thu Oct 23 20:55:32 UTC 2025","passed","Thu Oct 23 20:55:33 UTC 2025","Registration","Authentication","",""
"","170","Test fully view after upload image","LMS System","Thu Oct 23 20:55:46 UTC 2025","passed","Thu Oct 23 20:55:46 UTC 2025","Create_course","Courses","",""
"","69","Check URL after click logout button","LMS System","Thu Oct 23 20:55:55 UTC 2025","passed","Thu Oct 23 20:55:55 UTC 2025","Dashboard","Dashboard","",""
"","180","test_courses_full_view_edit_course_item[chromium-1]","LMS System","Thu Oct 23 20:55:41 UTC 2025","passed","Thu Oct 23 20:55:41 UTC 2025","Courses_list","Courses","",""
"","288","Test fill and visibility create course form","LMS System","Thu Oct 23 20:55:48 UTC 2025","passed","Thu Oct 23 20:55:48 UTC 2025","Create_course","Courses","",""
"","38","Test empty view before upload image","LMS System","Thu Oct 23 20:55:47 UTC 2025","passed","Thu Oct 23 20:55:47 UTC 2025","Create_course","Courses","",""
